label,x,y,z
sofa,-3.664786150057412,3.194256901625009,2.0008172991211994
sofa,-0.7303032434108377,1.6755612807356257,0.8161970492436613
chair,-3.664786150057412,3.194256901625009,2.0008172991211994
sofa,-0.6519479113906995,1.83654976949999,0.6765721824584554
chair,-3.555969589114513,3.7715057483330554,1.7851816910475131
person,-4.260550274706294,3.3080388336962088,1.772197717510538
person,-2.0353677256304312,12.104888167797254,6.3839884463573995
sofa,-0.6378448766666176,1.8425925508307965,0.6877214938069283
chair,-0.817422747262747,1.8152502098568473,0.7132158738596857
chair,-3.5272106666302676,3.838662226745214,1.9593529308860975
person,-4.382031015991515,3.394193515710139,1.8337598134436135
person,-1.4493921094897573,12.872028325300402,6.69074874261819
sofa,-0.6549132042365757,1.8423405643912256,0.6873178071554304
chair,-13.733399380632314,21.62355461302745,12.223197289638767
chair,-3.6140482844751873,3.858796289146876,1.85394825422578
chair,-0.8198622534993705,1.8200539024723157,0.7098977025245461
person,-4.23368644001113,3.2969888527113156,1.7640371165835957
person,-1.093176779187095,15.281987527894056,7.5483010214823985
sofa,-0.3861241445647021,2.123312703195225,0.7806378177344586
sofa,-0.6406405949122234,1.8409784421491178,0.6877214938069283
chair,-3.6191521266161084,3.8996803369171698,1.8402021713957633
chair,-10.798151779912628,16.934589637686027,9.602644595763657
chair,-0.8355394212763695,1.814454920486072,0.7127192469528132
person,-4.186250779065082,3.2445252960750395,1.7438125956398387
person,-0.8621836692089495,17.923666660272154,7.713827720715457
sofa,-0.6507385331482068,1.8344550649384244,0.6807615915815868
chair,-3.6179659497070804,3.9317313575658686,2.003152937906289
chair,-0.8140669601331034,1.8233998166573628,0.7098977025245461
person,-4.45508236634748,3.4508965168267105,1.8414411239088346
person,-0.6097029686938988,27.65572981764326,11.848391438932234
sofa,-0.6600181434517538,1.8368407472741897,0.6831466287826908
chair,-8.042988450440452,13.41322774567279,7.716728014189547
chair,-3.441516716183118,3.702335693558866,1.7480560975853332
chair,-0.8180663004606157,1.819705955451169,0.7059749220501621
sofa,-0.6498139459380448,1.8417979059093905,0.6845479851019955
chair,-3.5171128061926065,3.789036971235242,1.7925358178139423
person,-4.385275386213607,3.3998129297733657,1.8225209853171607
sofa,-0.6466359313703479,1.8384498596542742,0.6863222538722225
chair,-0.8060875906831144,1.8304902408841695,0.7141722998373818
chair,-3.6571264664393857,3.901461084151217,1.856644353342158
person,-4.323706994976892,3.328252350391466,1.7851816910475131
sofa,-0.6479483897693495,1.8360659549692853,0.6807615915815868
chair,-0.8186392524634543,1.824627445811655,0.7040965374814955
person,-4.365317279294782,3.37621172920574,1.825206823036884
sofa,-0.9079640017336249,1.8905189228232397,0.637901953423879
sofa,-0.56278545518613,1.9132217292740448,0.7047811796755588
person,-3.8572354687581263,3.803789909247027,1.6238513081004902
pottedplant,0.0,0.0,0.0
sofa,-0.46316501759541917,1.8762859020365654,0.8024586014482622
chair,-11.27905232208182,7.954366834135451,4.302504715975926
chair,-0.47199658818664314,1.8750179041816677,0.7467122814270091
chair,-3.254327205979171,3.6688810248729835,1.3463486513381708
person,-3.7292981233068687,4.2184271107456945,2.3486925581411793
pottedplant,-12.249834672357888,8.869966842811955,7.5043828922874685
sofa,-4.198559508392145,4.289640722189094,1.9614802648350707
sofa,-0.4239365273517112,1.8215632158550845,0.8145156466894892
chair,-0.43815737679213546,1.8343055879564978,0.7290863324221178
chair,0.0,0.0,0.0
person,-3.665429201421042,4.449819113107569,2.648916671093213
sofa,-0.4008309900728552,1.7916848624511725,0.8593431781204213
chair,-0.4008309900728552,1.7916848624511725,0.8593431781204213
pottedplant,-13.523417887215523,10.419370186546859,7.461323236983191
sofa,0.0,0.0,0.0
sofa,-0.36567138827196555,1.7945763710617912,0.9314550273657064
chair,-13.146770351745623,10.09420699122364,4.891253585759512
chair,-0.39871673630435106,1.7974415934714365,0.8525390790635968
chair,-2.707057597539835,3.792413834823387,1.3529992320274973
pottedplant,-15.940939573103886,12.228376147720017,9.74218035226505
sofa,-3.5359776340356905,3.774758848660137,1.5576158104083033
sofa,-0.3841496607400112,1.7715842336597154,0.9239405572052579
chair,-14.092674473570607,10.884176132135602,5.743123775615271
chair,-0.39497283824142715,1.7918159939485965,0.8562196537577756
chair,-0.7463930189371709,0.9629316128880938,0.3672074481663783
person,-3.6897922319783856,4.74257478091576,2.842684448292688
tvmonitor,-7.367016042565996,24.440091213767964,19.795842486251914
pottedplant,-10.6138931829245,8.875144803489844,6.8733838320461915
sofa,-0.6898052526314971,0.993896189209178,0.36776693338880007
sofa,-9.202276472750256,9.675965833568645,4.446648264121865
sofa,-0.32612499027431197,1.7847129703297773,0.9144980905980749
chair,-0.6898052526314971,0.993896189209178,0.36776693338880007
chair,-5.828550520771154,4.607203622907873,2.4495226934542735
chair,-9.202276472750256,9.675965833568645,4.446648264121865
chair,-0.337530656710314,1.7848621698665676,0.8323969061279185
person,-3.4973222606764756,4.915573741425856,2.903870174428257
pottedplant,-12.189242505849286,10.586702015545374,6.829755968756668
sofa,-0.3446880277108886,1.8280174809780754,0.8194653236693071
chair,-0.3446880277108886,1.8280174809780754,0.8194653236693071
chair,-6.305841076104199,5.085417274293889,2.2988560127067794
chair,-2.590861544336575,4.120806637975236,1.3670388985223363
tvmonitor,-6.56003294861868,16.27812476605267,11.791660872099982
pottedplant,-12.940485219256292,10.05800612751981,6.490202268275813
sofa,-13.36567872094085,10.19473047649877,4.550888149022727
sofa,-0.39009908150096323,1.8268656439664828,0.8278659568065673
chair,-0.40957204090030563,1.8261420759211149,0.8460873896578622
chair,-2.5824658957408357,4.543237014804985,2.490664178242871
chair,-2.759780050904864,3.9617042148606725,1.2934044491257786
chair,-13.36567872094085,10.19473047649877,4.550888149022727
sofa,-0.48648026560807034,1.797343935205322,0.8226801243746653
chair,-0.49687454458116964,1.8036497045390254,0.73021964056642
chair,-3.24616809402417,3.6038405821103288,1.2869757562123878
person,-3.9624350227316714,4.240659342279857,2.3694422521773486
person,-1.6894490138409015,11.623071842185107,8.032288684861966
sofa,-3.5694162352322203,3.4198105661336493,1.3650794569126945
sofa,-0.49881701769689124,1.7618536942747558,0.8252313447897981
chair,-0.5607016000603856,1.7559525061593573,0.8284896038082997
chair,-3.6808555280983217,3.5955527962584277,1.428956639500663
person,-3.967126463363784,3.886989491981751,2.393884265815245
sofa,-3.6973188871700433,3.5837155877023816,1.4324547651469957
sofa,-0.46880667105232815,1.7400234109492618,0.9319665896233884
chair,-0.5603570739570545,1.7565484583858098,0.8338940857880427
chair,-3.6973188871700433,3.5837155877023816,1.4324547651469957
person,-3.8026937987008704,3.842145148088578,2.425553196330779
pottedplant,-14.3401416918441,9.785672754114218,7.704565822948327
sofa,-0.4590378824170052,1.7940024420137155,0.8254581422577405
chair,-3.257397282161634,3.7200129477549835,1.3909925523660105
chair,-0.4590378824170052,1.7940024420137155,0.8254581422577405
pottedplant,-13.859882127521294,9.900668583723625,7.419989183718522
sofa,-3.031833894048039,3.773236894016189,1.3404998910333266
sofa,-0.4125349012532259,1.798820005972931,0.9405045765245975
chair,-2.70701322670604,4.505855482612943,2.5568753544590956
chair,-15.94867022366215,11.674436620524206,5.760394947428155
chair,-0.42862967186101814,1.8092353088776845,0.834942928329989
chair,-3.031833894048039,3.773236894016189,1.3404998910333266
person,-3.7780155267414988,4.532859884612456,2.4968535444881628
pottedplant,-10.153650796428149,6.752509728229658,5.401917189048499
sofa,-3.5074599542250664,3.3975146749358585,1.4521790069855833
sofa,-0.46634763006480817,1.7944016672256031,0.832528816246502
chair,-3.5074599542250664,3.3975146749358585,1.4521790069855833
chair,-3.346134956841446,3.736200809163318,1.4198617941489506
sofa,-0.46853599100446464,1.7948530269627148,0.8419566843977826
chair,-0.46853599100446464,1.7948530269627148,0.8419566843977826
chair,-3.2295308648843264,3.703888463482322,1.3553117165862298
person,-3.867604312881527,4.252907816717575,2.433195344309907
tvmonitor,-16.16581505536968,37.47998013897175,28.132028285594107
pottedplant,-13.088893546424288,9.456003278685712,6.34068137368937
sofa,-11.516469898041272,8.393400049745052,4.050344752194466
sofa,-0.4377516924961749,1.8044682909871401,0.8281937500188231
chair,-11.516469898041272,8.393400049745052,4.050344752194466
chair,-0.4377516924961749,1.8044682909871401,0.8281937500188231
chair,-3.10759254361448,3.831597225055451,1.3533508456044305
person,-3.871027026174544,4.540109971898732,2.475427787029868
pottedplant,-13.883248901029678,9.283157242741872,7.318020555562402
sofa,-3.279673433932613,3.582627012160523,1.3717794143615112
sofa,-0.46790148782443747,1.7907591402359595,0.8366469264372611
chair,-0.46790148782443747,1.7907591402359595,0.8366469264372611
chair,-3.1816374710007094,3.637470430901156,1.332416103739528
pottedplant,-10.148028628883782,7.095772489263291,4.891891987415801
sofa,-0.4620511701510925,1.7996276363071888,0.8284107060557429
chair,-2.760620287451917,4.303278551500116,2.464315293230465
chair,-0.4620511701510925,1.7996276363071888,0.8284107060557429
chair,-3.1429442590182686,3.7331879992839943,1.3463486513381708
person,-4.017734411353938,4.52260030374941,2.516640165129965
pottedplant,-15.897925567302263,10.829971574107589,8.327035382668614
sofa,-0.465383757095546,1.8073051086858685,0.8340083734600201
chair,-0.465383757095546,1.8073051086858685,0.8340083734600201
chair,-2.7685150478529836,4.323665471932241,2.484898414093358
chair,-3.1201799627062874,3.72447287808869,1.3371359751420473
person,-3.889393522157908,4.370026200711356,2.4386475688226508
tvmonitor,-11.270753625932315,26.18399922768932,19.511246349003684
pottedplant,-11.677004779333291,8.041134071518636,6.101717090269614
sofa,-0.44952669729857136,1.8096040508738895,0.8242925958649836
chair,-0.46528842548147403,1.8159435955200534,0.7331331436805049
chair,-14.858239288969866,10.745609919143229,5.287974516724529
chair,-2.7250839058892495,4.323795490961348,2.464315293230465
chair,-3.119645790108834,3.7718541291588155,1.3485264843238176
tvmonitor,-12.442469870920236,28.636659505595915,21.673522705574523
pottedplant,-13.15880566921783,9.08904225926506,6.830577228448642
sofa,-0.4472070363083703,1.7966621535574647,0.8117144072939453
chair,-13.788011581321578,10.024736514851371,4.882127540975971
chair,-2.7585093019598923,4.394179443078083,2.5017920542620784
chair,-0.4591831889262211,1.8162281474271778,0.7319935638111108
chair,-3.101269343757743,3.7869873324068237,1.3417411488231323
person,-3.9985514650798475,4.617864914161868,2.536356076751338
pottedplant,-13.719376354595973,9.455271449678204,7.201767033352335
sofa,-0.4335490456559073,1.7832616334167308,0.9316431750839583
chair,-12.513353874318607,9.106753803892085,4.5049877611733535
chair,-0.44397598696983936,1.7963153122160256,0.8350328210406663
chair,-3.0812714531797623,3.7424514265237088,1.3438639101628789
person,-4.093955465636991,4.581235711075297,2.582677951857586
pottedplant,-13.68917277373965,9.402957313064539,7.3063953065796685
sofa,-0.44848924022918724,1.7983062613511371,0.8421377443265348
chair,-2.7244521092317746,4.34633940569183,2.545046893524711
chair,-0.44848924022918724,1.7983062613511371,0.8421377443265348
chair,-3.3742816145011245,4.067611780932778,1.4983690437252655
pottedplant,-10.589955577825247,7.307164833530111,5.574083476097738
sofa,-0.4355259813002979,1.7802648164330357,0.9344263240698119
chair,-16.01714412455042,11.643542724712546,5.74743565348019
chair,-0.4460990454655486,1.80046355330105,0.8529718597103091
chair,-3.0836145198967286,3.7629371348509855,1.353106009266841
person,-3.8497623743067426,4.436570426537293,2.509152490469422
pottedplant,-14.761060202716683,10.12408283465407,7.936424670352509
sofa,-11.978226872084212,8.667783566770575,4.55287729013439
sofa,-3.188576707546775,3.8727737857020337,1.4394511196779343
sofa,-0.4278977394692417,1.7751233789582597,0.9427446895322115
chair,-2.719659624442257,4.317632511170516,2.650257259782534
chair,-12.675585120280834,9.224819890584703,4.563393608875762
chair,-0.4439478047862069,1.793607178410807,0.8531193672002979
chair,-3.169213945782653,3.813210130410549,1.413565276707895
pottedplant,-16.61236293932371,11.432954859404603,8.857840395631712
sofa,-0.4348498860566213,1.7980871628057788,0.9442783335185392
chair,-14.784581341227367,10.756196085209956,5.335884921560071
chair,-0.43527199982185183,1.7854085515214546,0.8389308551403796
chair,-3.1881115874794044,3.8800386430163165,1.428956639500663
sofa,-0.4226965402984863,1.7768309568183935,0.9366877963508535
chair,-0.4351695706151416,1.7968403355941562,0.8418718662529412
chair,-2.988812572393349,3.700705540888918,1.324554775727964
person,-3.920317456561435,4.5784666426011995,2.589205764327631
pottedplant,-18.403632758310877,13.037976138948245,9.74702288079492
sofa,-0.4307796373929685,1.7954229950834661,0.943799626841277
chair,-2.707218611074648,4.345812526881828,2.5047621030804823
chair,-0.44202888528054196,1.8029512874854743,0.8407650366280204
chair,-14.341508741443802,10.452373896983229,5.167330910867534
chair,-3.1692294316212064,3.8866912134958316,1.3913305384967725
person,-3.9124354933945313,4.556597585604,2.55683578029194
pottedplant,-14.417060892692817,10.196572532026636,7.565600892367631
sofa,-3.0571386616973175,3.7872327204554868,1.3395913966477737
sofa,-13.20981581428697,9.60897591941865,4.716501648558943
sofa,-0.4503752021455145,1.8058132368499666,0.8212438547264279
chair,-0.4503752021455145,1.8058132368499666,0.8212438547264279
chair,-13.20981581428697,9.60897591941865,4.716501648558943
chair,-3.0653137233557692,3.778008009946073,1.3463486513381708
person,-3.9746842087812926,4.628633186171045,2.540873319010756
pottedplant,-10.695909895931067,7.552083509283893,5.712945904100675
sofa,-0.42045870339818964,1.7883978770228834,0.9432755140358985
chair,-0.4329772413124516,1.7999410361855415,0.8531193672002979
chair,-2.971685577987023,3.628838601337314,1.3311874218256479
pottedplant,-12.646447327591563,8.9996472015297,6.966385719316091
sofa,-3.4298368102800003,3.613539180780382,1.4453658627968415
sofa,-0.422982749135233,1.7810126362981242,0.9441673519726912
chair,0.0,0.0,0.0
chair,-0.4349273361168503,1.796984871493924,0.8558647825973267
person,-3.9151894460060412,4.615375816916912,2.762282967377724
tvmonitor,-12.282034523604686,34.08002405207577,28.72741117395514
pottedplant,-12.665716891272712,9.529229348434468,7.52132378909298
sofa,-0.68529335537847,0.9789269935148532,0.36212807972082006
sofa,-3.9837294801642087,4.301180672916228,1.758218860084903
sofa,-0.35681767401105685,1.7723698262579142,0.938432227729381
chair,-11.988856757259608,9.227138213724936,4.778638974008871
chair,-0.7374678631637263,0.9658162978665819,0.3666098838295958
chair,-0.3939331573383183,1.7834712198508627,0.857637121054958
person,-3.836058114382286,4.848242305873547,2.951513244393045
pottedplant,-13.42598441641924,10.783730620104393,6.999162447535362
pottedplant,-12.851292895512053,9.861578848388426,7.840086646027107
sofa,-0.7436056322537795,0.9701761912965385,0.3727544671965427
sofa,-0.35642362770444674,1.7716873180343307,0.9397972441765481
chair,-13.326454880421775,10.27759254313349,5.358564608557239
chair,-0.3945433098740607,1.786233443139449,0.8589654204876119
chair,-0.7436056322537795,0.9701761912965385,0.3727544671965427
tvmonitor,-8.67970081970114,24.442107191661016,20.452001589578366
pottedplant,-14.038112300528148,10.876754539108699,8.611509766387098
sofa,-0.3492495856072456,1.7700658081661962,0.9424423697210744
chair,-11.469481328057697,8.889935326529102,4.660236215685696
chair,-0.39161902782427305,1.7857098351482816,0.8562832930556401
chair,-0.7375733140433183,0.9657450879656395,0.3686252305819354
pottedplant,-11.1708164855774,8.233689926412813,6.6092550310549925
sofa,-0.7536316473885399,0.9581993161564673,0.36403710863478866
sofa,-0.3918061054926687,1.7794874850392235,0.9314550273657064
chair,-14.018889053539496,10.483633764360563,5.399837955287667
chair,-0.4000869859340238,1.7952315766844338,0.8606672367983691
chair,-0.7536316473885399,0.9581993161564673,0.36403710863478866
person,-3.8409098465244726,4.780727793235273,2.888583442650855
pottedplant,-11.56438712545675,8.445169917718722,6.319192902294491
sofa,-3.4083277342374947,3.6679312779646445,1.468405565790072
sofa,-0.4068422528452294,1.782928655695833,0.9352714217664458
chair,-12.724140336025544,9.4555607688149,4.959230730589198
chair,-0.41512705300845126,1.7914854942926577,0.8592613221866273
chair,0.0,0.0,0.0
person,-3.989221362841972,4.8279689414036,2.931279805753288
pottedplant,-15.60748956137813,11.170491411053812,8.729783150029832
sofa,0.0,0.0,0.0
sofa,-0.4105192733325983,1.7953288360052495,0.9474869164599603
chair,-15.351777147762272,11.205132164113927,5.80327479530731
chair,-0.4174913308481119,1.795580543634159,0.8510712235036245
chair,0.0,0.0,0.0
person,-3.862335877994333,4.639798025471495,2.771422187124638
pottedplant,-14.34788582168861,10.629826909115222,8.115626085181423
sofa,0.0,0.0,0.0
sofa,-0.39495994113593164,1.7808192483105627,0.9347259776754445
chair,-13.234018796314459,9.941358254207108,5.044967321847016
chair,-0.4083398594586617,1.801774150465928,0.8497062199612415
chair,0.0,0.0,0.0
person,-3.7765251419510566,4.723140734695155,2.7967226142431127
pottedplant,-12.195030546262625,9.230994048950057,7.01030384851102
sofa,-0.7448368279075124,0.9598745001716227,0.36114073428257104
sofa,-0.3951612951249322,1.7828347879363176,0.9375283325288545
chair,-13.576674243514601,10.215946206841739,5.234337788037717
chair,-0.40336893468977303,1.7929412156248608,0.8552607238482403
chair,-0.7448368279075124,0.9598745001716227,0.36114073428257104
person,-3.796293946465288,4.736210811578089,2.8359974256299862
pottedplant,-11.628134001171262,8.358016712870363,6.770717653818604
sofa,-0.748093728031769,0.9494740397996773,0.36192078267195427
sofa,-0.39384923894460644,1.756128150308964,0.924724423716789
chair,-12.870410317236047,9.612634385652424,5.004947731838465
chair,-0.40971551665410477,1.7860203573099773,0.8521455746905013
chair,-0.748093728031769,0.9494740397996773,0.36192078267195427
person,-3.9277391492801486,4.768238944416173,2.910120402564749
pottedplant,-10.86959816160865,7.722031471212178,5.933606868824424
sofa,-3.371951047774529,3.6105302295944632,1.4560101584868557
sofa,-0.40751724919743704,1.7685807872891135,0.9342088244200341
chair,-13.086942694853079,9.4947414234818,4.994264635336206
chair,-0.42203935041664997,1.7876051356483529,0.84709578949431
chair,-3.0399859644362817,3.661441047562464,1.4191339819166995
person,-3.7229123642548454,4.447551197139665,2.672537314239652
pottedplant,-13.710428127942725,9.83523947098153,7.647563813163893
sofa,-3.4205051286373136,3.695180065155655,1.4609861240374469
sofa,-0.406384691958905,1.7751429624402455,0.9333462820363184
chair,-13.454848460925845,9.791903131904395,5.0779059058384295
chair,-0.4216871123053829,1.8018888115611718,0.8459753037041335
chair,0.0,0.0,0.0
pottedplant,-16.371070491026813,11.666374100833998,8.716676923454079
sofa,-0.42303587757600236,1.80678019265889,0.9414700202036131
chair,-14.99668077437126,10.922831802205918,5.4302477267649305
chair,-2.678872148119239,4.432132816950162,2.513829791765055
chair,-0.4302657886475307,1.8079124375616942,0.8435104520250492
chair,-3.0150400113811617,3.73365551905881,1.332416103739528
person,-4.035123699682693,4.793343862437687,2.7014652082453554
pottedplant,-11.64673486552371,8.37735593702475,6.349598638493225
sofa,-0.41615649448657505,1.8008070962887992,0.9423874463117148
chair,-0.4240974760542089,1.8045457921550105,0.845902200117622
chair,-3.0249600423874385,3.712363433827563,1.3557632327286335
pottedplant,-15.865822024939085,11.467735519374784,8.744192619392523
sofa,-3.0076307023565505,3.737457637317438,1.3751293930859194
sofa,-0.40611561719760025,1.7935340327502216,0.9399926220415189
chair,-0.41758777857554713,1.8042555629935906,0.8459753037041335
chair,-17.258738055163235,12.650211427154066,6.472178273316379
chair,-3.0691816913266083,3.7783721493004387,1.3824526456358783
person,-3.9219929721401074,4.669329679193168,2.6754601474959285
pottedplant,-12.532133452989672,9.080285741407899,6.944426628909057
sofa,-3.1586343327939925,3.928528495891494,1.4697502091256733
sofa,-0.4030866083797398,1.784454937712766,0.9422345242174126
chair,-0.41227283636680534,1.7982054021524563,0.8596534199382516
chair,-3.1586343327939925,3.928528495891494,1.4697502091256733
pottedplant,-12.878792434782133,9.293781476702708,7.221968258447612
sofa,-3.447892885020144,3.640465179988496,1.4753402870719592
sofa,-0.4009007550929991,1.7838680292566245,0.9450078913768882
chair,-13.832040870859785,10.307059798247238,5.344511919008458
chair,-2.5449038347158908,4.2858808062246085,2.621228083368015
chair,-0.41187798539749076,1.7975215002121856,0.861021223818793
chair,0.0,0.0,0.0
pottedplant,-11.162568234142368,8.110661775599826,6.0949410781643625
sofa,-3.5270841974982954,3.7254635252856128,1.5012602491571683
sofa,-0.40320769684151725,1.7738227034054208,0.9300781320647387
chair,-14.249648300142583,10.595932655893037,5.527544630840881
chair,-0.4136392465306596,1.7974165048765316,0.8596534199382516
chair,0.0,0.0,0.0
pottedplant,-9.420694303593226,6.84741559473313,5.1343171030752455
sofa,-3.453819718735696,3.634731678361235,1.4788077509511757
sofa,-0.40407161007855347,1.7829617909969786,0.9436212077971504
chair,-10.969202655371976,8.151432275265307,4.2752442370060075
chair,-0.41463740988394965,1.78734258196955,0.8538998885511344
chair,0.0,0.0,0.0
pottedplant,-13.618937132738441,9.70440513217054,7.923048847444806
sofa,-3.519548494919096,3.682512900472638,1.5262127692680434
sofa,-0.40269269369552163,1.785324404787935,0.9352714217664458
chair,0.0,0.0,0.0
chair,-0.41046055146147814,1.7959997221465325,0.856531289292293
pottedplant,-13.746583833272947,10.460150320224402,7.7508843761832775
sofa,0.0,0.0,0.0
sofa,-0.39737549299759634,1.792086522848391,0.9297330755571854
chair,-12.56109943934106,9.411197993049202,4.7689736428078495
chair,-0.4056536318541092,1.8056744958808384,0.854182178606518
chair,0.0,0.0,0.0
pottedplant,-12.895824797731205,9.798995170887538,7.399398021109448
sofa,-13.046640272225137,9.794467211291817,4.997578143029161
sofa,0.0,0.0,0.0
sofa,-0.39577671016020544,1.7893173497437609,0.9352714217664458
chair,-13.046640272225137,9.794467211291817,4.997578143029161
chair,-0.40257105665184684,1.7955773186385278,0.8439974165559527
chair,0.0,0.0,0.0
person,-3.748364641556152,4.748591577429859,2.782934058866327
pottedplant,-12.354927833988484,9.153316666030774,6.988344809723124
sofa,0.0,0.0,0.0
sofa,-0.39495994113593164,1.7808192483105627,0.9347259776754445
chair,-2.5529894444198082,4.417736794604006,2.704441864201765
chair,-13.249616676916265,9.917713488863695,5.066926309015777
chair,0.0,0.0,0.0
chair,-0.40604848654871406,1.806358404273501,0.8528143618211925
pottedplant,-11.59670058175983,8.540430801314066,6.524318660891157
sofa,0.0,0.0,0.0
sofa,-0.4002897426116444,1.7805014751212875,0.9305868939842623
chair,-14.916832173237314,11.17619256578487,5.663356216696865
chair,0.0,0.0,0.0
chair,-0.40930943960782196,1.8003043607442206,0.8510712235036245
pottedplant,-15.2165306369311,12.23093387780011,8.161697918227908
sofa,-0.3859278539059879,1.8115838675891835,0.8484009684730612
chair,-0.3859278539059879,1.8115838675891835,0.8484009684730612
chair,-12.328703228180354,9.500380888628253,4.450460642482264
chair,-2.7591421636095537,3.957028626201133,1.3429700756121088
pottedplant,-10.78404408930679,8.215229688598162,5.923899772736537
sofa,-0.3712789477330335,1.8043841971771755,0.9338868352141307
chair,-0.4050768757350378,1.8078312332920188,0.8514465579406513
chair,-14.933299757693636,11.29020739283539,5.478072629642947
chair,-2.9177239735445113,3.8839102561325447,1.3553117165862298
pottedplant,-10.321143908961808,7.53209632767153,5.765483495932576
sofa,-3.3615783837919455,3.5506488318492595,1.430814696302091
sofa,-0.40194757138424725,1.798155705155009,0.9446698824145915
chair,-0.40891538957592155,1.7996218460682452,0.8524362528555758
chair,-3.152425846380463,4.073894905440971,1.4890776527067733
person,-3.892869374943182,4.732844011076413,2.757410851939277
pottedplant,-11.01173960332073,7.942377374098083,6.135988145022831
sofa,-3.457280019534304,3.6192788671265506,1.4549896337965211
sofa,-0.39471870316024016,1.7701688440927796,0.9369105632525816
chair,-0.41067311395743855,1.7995170429913825,0.8510712235036245
chair,-2.928689551918883,3.678493018734174,1.3719415152316952
pottedplant,-8.248893560865378,5.988111007125594,4.82008316534476
sofa,-0.3716257624699809,1.7385868733633612,0.9442824114344414
chair,-0.7065313612355216,0.9322040158108555,0.3618200863210991
chair,-0.392625902109695,1.7512192945434804,0.823147253045608
person,-0.3411648267556327,1.738137213407799,0.9373369256280972
tvmonitor,-26.859793996760942,42.15995664375205,32.55680737938129
sofa,-0.5639877004827674,1.7545015956523267,0.8078201421971628
sofa,-0.9216315494676665,1.6871660328119558,0.7610947686017435
sofa,-1.0680678264272572,1.6209360119420397,0.6756221762859607
chair,-1.0680678264272572,1.6209360119420397,0.6756221762859607
sofa,-0.7213602694786145,1.3364602838997377,0.6865934786609152
sofa,-0.7076617952101443,1.224570840542872,0.6922908456102642
person,-0.2714076630852781,1.6338599150820476,0.8821642745646036
sofa,-0.7966074615717718,1.216671223951345,0.7771109208207025
person,-0.3339036548837921,1.4120139564503147,0.7788101264975644
sofa,-0.9002163559408691,1.3411140474460568,1.0487188482717584
sofa,-0.5659043896450956,0.9928963173809416,0.8625681924307806
person,-0.08112050811652485,0.5004221842564359,0.269114336197135
mouse,-0.20903583064170425,0.5040851218273152,0.26484199955663884
sofa,-0.8983870951798852,1.2856220056725653,1.1735410590741808
chair,-1.012630128927057,1.2373515557250316,1.187009326418055
person,-0.08904222378487309,0.48932144862312255,0.2669050679227079
sofa,-0.6442694964372009,0.91652202250345,0.8632634576800772
chair,0.0,0.0,0.0
person,0.0,0.0,0.0
laptop,-0.31178112346607784,0.6618198133469405,0.4432599962828992
sofa,0.0,0.0,0.0
sofa,-0.6843635768652878,0.9760944511549223,0.9111822538462183
chair,-1.0167703910510715,1.2211740110011933,1.1936901323612463
person,-0.08574258101415613,0.46992372566367624,0.24685918104836474
mouse,0.0,0.0,0.0
sofa,-0.7491978023910726,1.0766868495019606,0.8701454593594213
person,-0.11323786362478103,0.477864981040593,0.26513570478511667
sofa,-0.7553616123084387,1.1079534102928226,0.8519077605105275
person,0.0,0.0,0.0
chair,-6.912672951125757,12.61733774932565,4.089443800998897
sofa,-4.3327546570483655,9.685355932200109,3.2636911259409715
chair,-7.064028171281374,10.868471602993047,3.8836656006240178
sofa,-1.0012277723802108,1.7866137458393974,0.6349908556024235
chair,-1.1335492323886471,1.7466730117619318,0.6343081117033402
sofa,0.0,0.0,0.0
chair,0.0,0.0,0.0
sofa,-0.8858436730005131,1.6030909879388564,0.9782004888589877
bed,0.0,0.0,0.0
person,-0.0743700040474467,0.4625862087430327,0.3017144360896412
bed,0.0,0.0,0.0
bed,0.0,0.0,0.0
